Annual Net emissions/removals in kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Last Inventory Year (2019)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
Belgium,1.A.2.b  Non-Ferrous Metals,628.6551655,628.6551655,742.1659475,780.1617523,590.7709131,607.0228051,593.757469,661.467105,566.6635369,508.9485298,504.2540813,434.3905142,482.0145,495.0972915,526.0940706,521.5775692,505.3764071,537.1464064,525.9061955,462.3153415,426.7525108,438.8397501,430.0008158,436.4092453,433.4705613,395.811905,420.335642,445.6105304,483.2134135,489.7788338,426.5388014
Belgium,1.A.2.c  Chemicals,4785.539498,4785.539498,4666.981308,4592.905478,4911.205131,4937.339402,4989.498798,4647.367922,4699.269986,5080.846335,4611.901651,4277.153213,4216.17038,4339.445779,3815.86218,3801.955418,3898.397928,3879.657209,3858.722703,3499.582178,2948.361614,3361.538416,3335.201789,3342.651071,3345.104972,3195.507859,3177.658168,3154.193199,3624.942354,3613.63035,3435.548312
Belgium,"1.A.2.d  Pulp, Paper and Print",643.9197663,643.9197663,694.52532,735.64019,672.02444,715.8635611,759.4105998,726.5885772,707.125793,751.1550356,703.5650977,737.1119489,737.3384575,762.1228785,666.7455099,613.1853653,625.3737663,657.526778,548.7943739,519.2727679,484.5131994,637.0470809,535.8555822,537.3289521,532.1974498,580.9917697,613.2232218,609.184976,560.6053362,511.6497787,537.4570042
Belgium,"1.A.2.e  Food Processing, Beverages and Tobacco",3023.47131,3023.47131,3316.91987,3174.89196,3392.84582,2754.677028,2850.23731,2571.376499,2242.088569,2486.059732,2180.377337,2136.31161,2209.488913,2471.719788,2318.178857,2350.002958,2201.463523,2029.010321,1981.252455,2064.012637,1887.153426,2237.22721,2066.910582,2091.696791,2202.470946,2222.274335,2170.664308,2257.455354,2299.302131,2364.72556,2466.212437
Belgium,1.A.2.f  Non-metallic Minerals,5525.488554,5525.488554,5481.50103,5209.37622,5067.00262,5301.301499,5435.656927,5368.881784,5502.824633,5360.572604,5129.566875,5294.438108,4986.71994,5049.637603,4858.003266,4922.31289,5148.182122,5241.489423,5151.726276,4861.791957,3848.030374,4094.597182,4125.746016,3869.413492,3680.124852,3680.851092,3517.79054,3461.931597,3341.087725,3488.906962,3419.620871
Belgium,1.A.2.g  Other,2805.230983,2805.230983,2995.740163,2841.29681,2760.335602,2831.903858,2648.72836,2941.38964,3035.607941,3055.762786,3255.564552,3253.185474,3341.327235,2931.433116,2880.931475,2695.739911,2526.802583,2507.60479,2427.134767,2461.593524,2194.682833,2377.791189,2471.293838,2449.8319,2559.079899,2218.583261,2256.120561,2146.000329,1866.870906,1859.106389,1866.290003
Belgium,1.A.2.g.vi  Textile and Leather,909.2339775,909.2339775,1063.66152,996.14215,988.1763,899.2001079,727.7560282,688.4354727,747.1400051,766.6799349,675.8696094,659.8496551,592.5412966,554.3680851,507.1804958,429.1895704,403.9754986,407.9701765,375.5234288,286.6181118,276.6423465,286.7663687,304.7306548,292.3473911,297.0136197,211.8034459,233.2707452,231.0901555,225.8281927,225.9947598,204.4027267
Belgium,1.A.2.g.vii  Off-road Vehicles and Other Machinery,445.2021368,445.2021368,451.2639713,450.7829914,432.6458203,416.8710648,434.0645864,424.4361668,430.4439971,443.7996227,462.8962549,501.0113466,516.9500317,479.3387509,455.3280722,482.9191357,489.2449286,511.5288496,543.1923068,548.0702367,513.511132,510.1571487,516.1617405,526.6200116,493.7917602,471.2651794,466.7523298,474.1066207,488.1284348,500.6815116,536.2359983
Belgium,1.A.2.g.viii  Other,1450.794869,1450.794869,1480.814672,1394.371669,1339.513482,1515.832686,1486.907746,1828.518,1858.023939,1845.283229,2116.798688,2092.324472,2231.835906,1897.72628,1918.422907,1783.631205,1633.582156,1588.105764,1508.419031,1626.905176,1404.529355,1580.867671,1650.401443,1630.864497,1768.274519,1535.514636,1556.097486,1440.803552,1152.914278,1132.430118,1125.651278
Belgium,1.A.3  Transport,20613.01981,20613.01981,20790.09315,21530.30746,22029.32227,22520.37211,22599.50459,23027.65466,23256.14897,23917.2711,24247.95283,24676.11043,25236.56246,25561.63456,26150.65903,27242.35133,26500.26123,27099.70257,27943.75069,28018.88165,27210.41738,26406.78075,26019.23464,25230.25931,24714.92042,24955.3411,26625.2365,26338.78682,25767.40881,25953.59014,25667.33487
Belgium,1.A.3.a  Domestic Aviation,14.6886579,14.6886579,14.8688144,14.10781775,13.97635737,15.2041166,14.6640204,15.57700816,16.52771078,16.07459196,17.02543293,16.08985822,14.95599919,13.37427517,18.16165526,16.65438624,17.66089865,15.96358543,18.70328765,19.65858082,18.08542065,17.91314932,16.1261372,13.60437351,14.83171954,13.56394198,13.90097074,10.75290253,11.45033106,19.25015749,10.2144101
Belgium,1.A.3.b  Road Transportation,19679.6592,19679.6592,19872.33758,20621.16071,21132.87977,21620.05176,21696.67739,22111.74231,22363.61939,23050.14279,23356.16583,23713.99703,24309.10525,24622.87327,25178.33598,26229.84919,25505.1463,26126.94531,26930.37955,27004.11127,26274.1899,25385.1019,25029.92909,24297.74911,23792.63692,24131.0005,25768.33757,25516.31154,24926.26366,25060.14827,24729.07296
Belgium,1.A.3.b.i  Cars,12514.12965,12514.12965,12694.76292,13368.35423,13537.30978,13835.45838,13963.88162,14108.52698,13996.67319,14388.78877,14442.14461,14462.44047,14709.22984,14728.04044,14983.22375,15286.03351,14432.02465,14753.15948,15058.72733,15494.59552,15482.04885,14803.15376,14749.77881,14420.68496,14043.01149,14212.93325,15091.45968,14838.89598,14262.49198,14282.28701,13932.37644
Belgium,1.A.3.b.ii  Light Duty Trucks,1446.040018,1446.040018,1459.29912,1485.233994,1560.305773,1623.134154,1662.621547,1763.164415,1894.293746,2019.473431,2168.007595,2284.308894,2411.800367,2512.193365,2587.140744,2801.756456,2956.639014,3007.775501,3161.980244,3240.989054,3184.610967,3096.223164,3037.027416,2925.231741,2793.405974,2870.459896,3133.846251,3214.608779,3208.588423,3324.901332,3353.037726
Belgium,1.A.3.b.iii  Heavy Duty Trucks and Buses,5621.656794,5621.656794,5605.223281,5629.209507,5881.852641,5984.104773,5868.613481,6038.791811,6277.444435,6439.653982,6541.050648,6766.748804,6978.504096,7166.003633,7381.798331,7918.511581,7912.085395,8150.181573,8484.415551,8050.900947,7398.01279,7289.915456,7051.209537,6766.5135,6780.243992,6865.741682,7364.033277,7292.401851,7295.616715,7289.878973,7260.926321
Belgium,1.A.3.b.iv  Motorcycles,96.54100406,96.54100406,111.7676833,136.9720502,152.0240622,175.9242387,200.079088,199.797938,193.8197107,200.8268173,203.5737988,199.1341124,208.178176,215.2358753,224.7526822,222.1988129,203.2004191,214.5875248,224.0028128,216.4101998,208.3430419,194.7073297,190.8622728,184.3517556,175.0571307,180.9777776,178.1573334,169.6372776,158.8721312,162.3469014,181.9292681
Belgium,1.A.3.b.v  Other,1.291732023,1.291732023,1.284576082,1.390930753,1.387509148,1.430214783,1.481650402,1.461160298,1.388307784,1.399794404,1.389174715,1.364746298,1.392777688,1.399953422,1.420473177,1.348834008,1.196817629,1.241226254,1.253617432,1.215549356,1.174255688,1.102188055,1.051044738,0.967155019,0.918332161,0.88789603,0.841034155,0.767649649,0.694404212,0.734050138,0.803206741
Belgium,1.A.3.c  Railways,222.449649,222.449649,218.9319187,218.9229678,199.7780962,198.5517857,187.8416268,175.0037157,164.8906122,168.05617,159.174017,164.9890532,145.3564216,132.3897556,127.4786345,124.4746168,128.9898126,155.5048489,165.6283449,153.3261633,117.305722,104.1379787,100.708877,115.2110731,88.42178884,68.25182558,69.25629321,70.97005021,78.1216927,76.47609299,77.16949394
Belgium,1.A.3.d  Domestic Navigation,361.8737831,361.8737831,351.4800275,339.0881429,336.3274905,351.5546529,370.2259077,378.5279548,399.3840732,394.8422406,412.4431101,453.2010824,461.6058978,471.2345435,484.85789,503.1913954,492.8518393,415.7602489,444.4375123,446.1406495,371.9917436,446.2841387,432.4533742,421.4624858,433.7618004,419.062514,406.8551053,394.420489,403.1716432,401.3741366,374.1902323
Belgium,1.A.3.e  Other Transportation,334.348522,334.348522,332.4748161,337.0278234,346.3605593,335.0097941,330.0956532,346.8036787,311.7271795,288.1553054,303.1444484,327.8334103,305.5388855,321.7627252,341.8248631,368.1817448,355.6123741,385.5285751,384.6019928,395.6449784,428.8445867,453.3435861,440.0171693,382.2322659,385.268195,323.4623201,366.8865598,346.331848,348.401482,396.341484,476.6877689
Belgium,1.A.3.e.i  Pipeline Transport,196.77112,196.77112,196.77112,196.77112,208.200907,182.931519,180.544869,198.116693,144.8632115,114.174922,123.551537,135.5770375,119.5504415,130.2219615,146.299204,158.965778,137.9698859,154.0497635,128.804585,133.9399105,203.2761,190.7176416,172.2990898,120.70805,126.71466,58.88560926,102.18522,77.35356704,67.19477934,101.1250553,170.84856
Belgium,1.A.3.e.ii  Other,137.577402,137.577402,135.7036961,140.2567034,138.1596523,152.0782751,149.5507842,148.6869857,166.863968,173.9803834,179.5929114,192.2563728,185.988444,191.5407637,195.5256591,209.2159668,217.6424882,231.4788116,255.7974078,261.7050679,225.5684868,262.6259445,267.7180794,261.5242159,258.553535,264.5767108,264.7013398,268.9782809,281.2067027,295.2164287,305.8392089
Belgium,1.A.4  Other Sectors,27824.27727,27824.27727,30701.44153,30523.888,30657.60507,30278.6619,30899.50222,36126.66045,31822.34971,32153.51735,31142.94071,29610.22484,31880.49338,31185.71857,31725.2168,30275.22364,29750.24838,28292.30062,25966.95262,27446.59377,26657.34711,29318.25264,24055.13497,25114.08484,27056.59543,22393.3604,23983.16936,24172.31058,24221.04026,24174.00815,23784.89005
Belgium,1.A.4.a  Commercial/Institutional,4292.232119,4292.232119,5468.608932,5381.294075,5547.182841,5998.168047,5564.673614,6687.552633,6041.113307,6054.20042,6062.328951,5980.356436,6322.066281,6068.763555,6335.017018,6337.01579,6253.204301,5816.080668,5445.387057,6117.463431,6302.768174,6726.811004,5393.972844,5806.721103,6080.727213,4949.599971,5482.891157,5524.218437,5641.386165,5685.134231,5685.837469
Belgium,1.A.4.a.i  Stationary Combustion,4292.232119,4292.232119,5468.608932,5381.294075,5547.182841,5998.168047,5564.673614,6687.552633,6041.113307,6054.20042,6062.328951,5980.356436,6322.066281,6068.763555,6335.017018,6337.01579,6253.204301,5816.080668,5445.387057,6117.463431,6302.768174,6726.811004,5393.972844,5806.721103,6080.727213,4949.599971,5482.891157,5524.218437,5641.386165,5685.134231,5685.837469
Belgium,1.A.4.a.ii  Off-road Vehicles and Other Machinery,"NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE","NO,IE"
Belgium,1.A.4.a.iii  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.A.4.b  Residential,20495.5586,20495.5586,22182.72759,22071.82454,22023.78922,21148.61889,22366.73194,26422.7812,22878.25108,23223.99713,22340.59045,21110.81219,23083.88689,22686.29671,22976.04671,21448.76304,21035.56707,20085.45358,18399.57956,19436.45028,18400.544,20448.3618,16821.22794,17397.6763,18992.7885,15634.73304,16451.74538,16549.55747,16420.9309,16265.89115,15803.93643
Belgium,1.A.4.b.i  Stationary Combustion,20433.90757,20433.90757,22121.12988,22010.30339,21962.26656,21087.02039,22305.00242,26360.74345,22815.88485,23161.10953,22277.13732,21046.78874,23019.19001,22620.79436,22909.61765,21381.05187,20966.63794,20015.24652,18328.15159,19363.96868,18328.80413,20379.09849,16733.78884,17309.23394,18903.80386,15543.21242,16359.87119,16457.09378,16333.53085,16178.29131,15713.84936
Belgium,1.A.4.b.ii  Off-road Vehicles and Other Machinery,61.65102804,61.65102804,61.59770341,61.52114662,61.52266801,61.59849686,61.72951619,62.03775399,62.36622732,62.88760263,63.45313854,64.02344395,64.69688418,65.50235397,66.4290519,67.7111703,68.92913024,70.20705158,71.42797341,72.48159527,71.73987574,69.26331082,87.43909932,88.44236282,88.98464566,91.52062006,91.87418972,92.46368872,87.40005176,87.59983764,90.08707606
Belgium,1.A.4.b.iii  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.A.4.c  Agriculture/Forestry/Fishing,3036.486548,3036.486548,3050.105008,3070.769385,3086.633006,3131.874962,2968.096665,3016.326618,2902.985328,2875.319796,2740.021306,2519.056212,2474.540207,2430.658305,2414.153071,2489.444812,2461.477004,2390.766372,2121.986,1892.680057,1954.034934,2143.079837,1839.934192,1909.687435,1983.07971,1809.027395,2048.532827,2098.534676,2158.723191,2222.982766,2295.116146
Belgium,1.A.4.c.i  Stationary,1981.381538,1981.381538,2020.810681,2062.056895,2102.546379,2174.417298,2029.39531,2087.679849,1982.947593,1968.378545,1846.679885,1651.589308,1656.79172,1644.032043,1634.814377,1712.952754,1693.65947,1651.705624,1336.599079,1141.345207,1245.779225,1440.175336,1152.996746,1245.684375,1331.515949,1164.229048,1385.353815,1460.74694,1537.1777,1602.646867,1660.716572
Belgium,1.A.4.c.ii  Off-road Vehicles and Other Machinery,604.8986497,604.8986497,595.618638,591.5674724,583.47228,573.373988,571.2587203,577.8444774,585.9036405,589.4478487,592.5162168,583.2823908,550.2046656,548.1525277,558.5072763,563.6371353,561.7772608,558.2944165,613.1450104,606.9951098,598.5496457,584.5710242,582.0705464,560.5818629,555.1085873,546.7793364,568.8831602,544.3448293,531.2311049,530.0215127,544.0851868
Belgium,1.A.4.c.iii  Fishing,450.2063598,450.2063598,433.6756888,417.1450179,400.6143469,384.083676,367.442634,350.8022919,334.1340945,317.4934025,300.8252051,284.1845131,267.543821,238.4737338,220.8314172,212.8549223,206.0402725,180.7663316,172.2419107,144.3397406,109.7060629,118.3334767,104.8668998,103.4211967,96.45517376,98.01901032,94.29585141,93.44290652,90.31438636,90.31438636,90.31438636
Belgium,1.A.5  Other (Not specified elsewhere),171.9296217,171.9296217,206.427076,204.1806218,199.5425298,211.3625264,207.4425596,221.365636,229.7608239,213.31273,228.5723696,219.4771673,228.6203176,225.1311101,223.9953842,204.2301996,202.6657014,201.7067297,166.9156578,160.0710709,153.0483667,129.8625401,126.5540721,109.8362325,103.2230684,99.57202724,106.1850568,108.9938287,104.7057629,106.0781614,103.2309012
Belgium,1.A.5.a  Stationary,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.A.5.b  Mobile,171.9296217,171.9296217,206.427076,204.1806218,199.5425298,211.3625264,207.4425596,221.365636,229.7608239,213.31273,228.5723696,219.4771673,228.6203176,225.1311101,223.9953842,204.2301996,202.6657014,201.7067297,166.9156578,160.0710709,153.0483667,129.8625401,126.5540721,109.8362325,103.2230684,99.57202724,106.1850568,108.9938287,104.7057629,106.0781614,103.2309012
Belgium,Waste Incineration with Energy Recovery included as Biomass,613.4648395,613.4648395,619.3177001,628.8963394,646.265936,688.817615,754.1881613,744.0291137,725.7519941,762.1030823,720.3966311,768.6450233,730.3195364,903.1911178,868.5979485,925.5071993,875.649991,989.4387915,1063.663131,1207.670011,1281.55031,1520.56006,1548.79952,1493.809246,1354.662727,1457.1935,1521.331075,1602.176087,1611.76889,1586.627111,1602.074013
Belgium,Waste Incineration with Energy Recovery included as Fossil Fuels,654.9150714,654.9150714,657.6694915,664.2573265,685.1924775,508.0554053,511.8728459,581.8267845,584.8900236,589.7784194,782.819531,849.6813626,1040.752522,1337.296908,1227.763192,1318.54326,1339.498543,1484.352085,1638.767655,1773.884273,1565.279132,1567.685387,1616.313547,1850.966124,1714.902334,1886.258028,1949.943271,1852.212912,1837.126598,1767.289272,1727.831543
Belgium,1.AB  Fuel Combustion - Reference Approach,91857.53914,91857.53914,96419.364,97396.39116,94370.19489,96689.6196,97277.2718,102888.4622,99837.14577,103410.1732,98527.67773,99366.85662,101842.4602,95483.01847,101752.8441,99501.77236,97108.27956,94807.06559,91023.12497,92012.58465,93254.67466,97359.23386,85524.79034,82134.15474,83507.02254,78078.59802,81876.89343,79144.37259,78280.43476,79435.33593,78986.67854
Belgium,"1.AD  Feedstocks, Reductants and Other Non-energy Use of Fuels",17471.46489,17471.46489,17480.78824,16173.03326,15500.04652,19558.17166,19331.60019,19399.58942,20529.66099,21266.91432,21813.28433,22391.98429,18299.58608,17087.54019,17326.95151,18069.10289,16986.86486,17033.41772,15711.15443,17763.70411,10898.99188,15013.36302,15028.28887,13344.34433,14405.11438,13945.83608,14570.47483,15556.58423,15633.3433,15569.2739,14909.25338
Belgium,1.B  Fugitive Emissions from Fuels,84.90428292,84.90428292,83.54227398,83.73735939,83.94222001,84.18222182,84.41746219,92.72697065,93.46439447,100.2079446,110.1340837,165.4229139,147.7467756,153.0426456,111.4418698,102.4417643,104.4210894,130.7230279,114.9411281,116.6752648,117.2944102,103.191065,93.23237213,92.58086018,93.7248882,75.67910703,88.2608551,78.2768412,98.94023733,121.2456932,116.1041362
Belgium,1.B.1  Solid Fuels,0.32993,0.32993,0.28635,0.24949,0.200144348,0.18739,0.18778,0.18766,0.16808,0.14578,0.1405,0.14165,0.1438,0.12039,0.11975,0.12854,0.12491,0.12722,0.11225,0.06672,0.04295,0.06611,0.06235,0.05182,0.03639,0.01339,NO,NO,NO,NO,"NO,NA"
Belgium,1.B.1.a  Coal Mining and Handling,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.a.i  Underground Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.a.i.1  Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.a.i.2  Post-Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.a.i.3  Abandoned Underground Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.a.ii  Surface Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.a.ii.1  Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.a.ii.2  Post-Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.1.b  Solid Fuel Transformation,0.32993,0.32993,0.28635,0.24949,0.200144348,0.18739,0.18778,0.18766,0.16808,0.14578,0.1405,0.14165,0.1438,0.12039,0.11975,0.12854,0.12491,0.12722,0.11225,0.06672,0.04295,0.06611,0.06235,0.05182,0.03639,0.01339,NO,NO,NO,NO,NA
Belgium,1.B.1.c  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,84.57435292,84.57435292,83.25592398,83.48786939,83.74207566,83.99483182,84.22968219,92.53931065,93.29631447,100.0621646,109.9935837,165.2812639,147.6029756,152.9222556,111.3221198,102.3132243,104.2961794,130.5958079,114.8288781,116.6085448,117.2514602,103.124955,93.17002213,92.52904018,93.6884982,75.66571703,88.2608551,78.2768412,98.94023733,121.2456932,116.1041362
Belgium,1.B.2.a  Oil,0.014296035,0.014296035,0.016314721,0.016547756,0.015701651,0.016165442,0.01499343,0.017999523,0.018680965,0.019748709,0.018305488,0.019373233,0.018198942,0.019053023,0.020651221,0.019603988,0.018212616,0.017977302,0.018788651,0.019272384,0.017790419,0.01896414,0.017009267,0.017986988,0.015735837,0.018339674,0.01827814,0.018158488,0.019438756,0.018812183,0.019664612
Belgium,1.B.2.a.i  Exploration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.a.ii  Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.a.iii  Transport,0.014296035,0.014296035,0.016314721,0.016547756,0.015701651,0.016165442,0.01499343,0.017999523,0.018680965,0.019748709,0.018305488,0.019373233,0.018198942,0.019053023,0.020651221,0.019603988,0.018212616,0.017977302,0.018788651,0.019272384,0.017790419,0.01896414,0.017009267,0.017986988,0.015735837,0.018339674,0.01827814,0.018158488,0.019438756,0.018812183,0.019664612
Belgium,1.B.2.a.iv  Refining / Storage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belgium,1.B.2.a.v  Distribution of Oil Products,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.a.vi  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.b  Natural Gas,0.730056883,0.730056883,0.668609257,0.645321632,0.646374006,0.643666381,0.625688755,0.61831113,0.606633504,0.590415879,0.582278253,0.591890628,0.577776613,0.556202599,0.549468585,0.515350306,0.531646737,0.527830618,0.520889412,0.513632386,0.504108749,0.500328876,0.497225858,0.490753189,0.482912365,0.474577354,0.468576962,0.466812712,0.464898578,0.463250984,0.463421575
Belgium,1.B.2.b.i  Exploration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.b.ii  Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.b.iii  Processing,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.b.iv  Transmission and Storage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belgium,1.B.2.b.v  Distribution,0.730056883,0.730056883,0.668609257,0.645321632,0.646374006,0.643666381,0.625688755,0.61831113,0.606633504,0.590415879,0.582278253,0.591890628,0.577776613,0.556202599,0.549468585,0.515350306,0.531646737,0.527830618,0.520889412,0.513632386,0.504108749,0.500328876,0.497225858,0.490753189,0.482912365,0.474577354,0.468576962,0.466812712,0.464898578,0.463250984,0.463421575
Belgium,1.B.2.b.vi  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.c  Venting and Flaring,83.83,83.83,82.571,82.826,83.08,83.335,83.589,91.903,92.671,99.452,109.393,164.67,147.007,152.347,110.752,101.77827,103.74632,130.05,114.2892,116.07564,116.729561,102.605662,92.655787,92.0203,93.18985,75.1728,87.774,77.79187,98.4559,120.76363,115.62105
Belgium,1.B.2.c.i  Venting,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,"NO,IE"
Belgium,1.B.2.c.i.1  Oil,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,IE
Belgium,1.B.2.c.i.2  Gas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.c.i.3  Combined,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.c.ii  Flaring,83.83,83.83,82.571,82.826,83.08,83.335,83.589,91.903,92.671,99.452,109.393,164.67,147.007,152.347,110.752,101.77827,103.74632,130.05,114.2892,116.07564,116.729561,102.605662,92.655787,92.0203,93.18985,75.1728,87.774,77.79187,98.4559,120.76363,115.62105
Belgium,1.B.2.c.ii.1  Oil,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.c.ii.2  Gas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,1.B.2.c.ii.3  Combined,83.83,83.83,82.571,82.826,83.08,83.335,83.589,91.903,92.671,99.452,109.393,164.67,147.007,152.347,110.752,101.77827,103.74632,130.05,114.2892,116.07564,116.729561,102.605662,92.655787,92.0203,93.18985,75.1728,87.774,77.79187,98.4559,120.76363,115.62105
Belgium,1.B.2.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
